pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
82.04,-61.27,0.0,top,R11,,,R_0402_1005Metric,R_0402_1005Metric,smt
107.62,-114.63,90.0,top,R110,,,R_0402_1005Metric,R_0402_1005Metric,smt
99.57,-117.5,90.0,top,R111,,,R_0402_1005Metric,R_0402_1005Metric,smt
99.69,-119.98,90.0,top,R112,,,R_0402_1005Metric,R_0402_1005Metric,smt
97.81,-121.54,0.0,top,R113,,,R_0402_1005Metric,R_0402_1005Metric,smt
106.95,-116.4,0.0,top,R114,,,R_0402_1005Metric,R_0402_1005Metric,smt
106.9,-117.45,0.0,top,R115,,,R_0402_1005Metric,R_0402_1005Metric,smt
105.64,-119.3,90.0,top,R116,,,R_0402_1005Metric,R_0402_1005Metric,smt
106.86,-119.3,90.0,top,R117,,,R_0402_1005Metric,R_0402_1005Metric,smt
104.97,-123.46,90.0,top,R118,,,R_0402_1005Metric,R_0402_1005Metric,smt
106.05,-123.46,90.0,top,R119,,,R_0402_1005Metric,R_0402_1005Metric,smt
82.04,-62.27,0.0,top,R12,,,R_0402_1005Metric,R_0402_1005Metric,smt
106.13,-126.62,90.0,top,R120,,,R_0402_1005Metric,R_0402_1005Metric,smt
111.96,-117.51,0.0,top,R121,,,R_0402_1005Metric,R_0402_1005Metric,smt
129.0,-117.01,90.0,top,R122,,,R_0402_1005Metric,R_0402_1005Metric,smt
79.3,-134.39,0.0,top,R123,,,R_0402_1005Metric,R_0402_1005Metric,smt
80.7,-139.8,90.0,top,R124,,,R_0402_1005Metric,R_0402_1005Metric,smt
157.83,-97.01,90.0,top,R125,,,R_0402_1005Metric,R_0402_1005Metric,smt
159.02,-97.01,90.0,top,R126,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.69,-100.12,90.0,top,R127,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.94,-102.93,0.0,top,R128,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.94,-104.29,0.0,top,R129,,,R_0402_1005Metric,R_0402_1005Metric,smt
82.04,-63.3,0.0,top,R13,,,R_0402_1005Metric,R_0402_1005Metric,smt
159.36,-103.72,90.0,top,R130,,,R_0402_1005Metric,R_0402_1005Metric,smt
159.32,-106.62,90.0,top,R131,,,R_0402_1005Metric,R_0402_1005Metric,smt
138.82,-108.62,90.0,top,R132,,,R_0402_1005Metric,R_0402_1005Metric,smt
139.11,-110.64,0.0,top,R133,,,R_0402_1005Metric,R_0402_1005Metric,smt
139.11,-112.19,0.0,top,R134,,,R_0402_1005Metric,R_0402_1005Metric,smt
117.76,-143.08,90.0,top,R135,,,R_0402_1005Metric,R_0402_1005Metric,smt
119.0,-143.08,90.0,top,R136,,,R_0402_1005Metric,R_0402_1005Metric,smt
120.26,-143.08,90.0,top,R137,,,R_0402_1005Metric,R_0402_1005Metric,smt
121.65,-143.08,90.0,top,R138,,,R_0402_1005Metric,R_0402_1005Metric,smt
122.8,-143.08,90.0,top,R139,,,R_0402_1005Metric,R_0402_1005Metric,smt
89.22,-52.71,0.0,top,R14,,,R_0402_1005Metric,R_0402_1005Metric,smt
124.13,-143.08,90.0,top,R140,,,R_0402_1005Metric,R_0402_1005Metric,smt
126.74,-143.08,90.0,top,R141,,,R_0402_1005Metric,R_0402_1005Metric,smt
127.96,-143.08,90.0,top,R142,,,R_0402_1005Metric,R_0402_1005Metric,smt
130.54,-143.08,90.0,top,R143,,,R_0402_1005Metric,DNP,smt
131.79,-143.08,90.0,top,R144,,,R_0402_1005Metric,DNP,smt
132.47,-140.04,90.0,top,R145,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.5,-143.38,90.0,top,R146,,,R_0402_1005Metric,R_0402_1005Metric,smt
143.35,-140.12,90.0,top,R147,,,R_0402_1005Metric,R_0402_1005Metric,smt
144.37,-140.12,90.0,top,R148,,,R_0402_1005Metric,R_0402_1005Metric,smt
145.32,-140.12,90.0,top,R149,,,R_0402_1005Metric,R_0402_1005Metric,smt
89.65,-53.62,0.0,top,R15,,,R_0402_1005Metric,R_0402_1005Metric,smt
152.73,-143.71,90.0,top,R150,,,R_0402_1005Metric,R_0402_1005Metric,smt
150.74,-140.9,90.0,top,R151,,,R_0402_1005Metric,R_0402_1005Metric,smt
151.72,-140.9,90.0,top,R152,,,R_0402_1005Metric,R_0402_1005Metric,smt
152.74,-140.9,90.0,top,R153,,,R_0402_1005Metric,R_0402_1005Metric,smt
151.16,-136.46,90.0,top,R154,,,R_0402_1005Metric,R_0402_1005Metric,smt
151.67,-133.83,90.0,top,R155,,,R_0402_1005Metric,R_0402_1005Metric,smt
152.32,-131.62,0.0,top,R156,,,R_0402_1005Metric,R_0402_1005Metric,smt
152.21,-130.29,0.0,top,R157,,,R_0402_1005Metric,R_0402_1005Metric,smt
149.85,-130.29,0.0,top,R158,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.63,-129.17,0.0,top,R159,,,R_0402_1005Metric,R_0402_1005Metric,smt
117.8,-57.15,90.0,top,R16,,,R_0402_1005Metric,R_0402_1005Metric,smt
127.24,-48.12,0.0,top,R16,,,R_0402_1005Metric,R_0402_1005Metric,smt
155.01,-128.96,0.0,top,R160,,,R_0402_1005Metric,R_0402_1005Metric,smt
149.88,-122.51,0.0,top,R161,,,R_0402_1005Metric,R_0402_1005Metric,smt
156.21,-125.24,0.0,top,R162,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.53,-115.02,0.0,top,R163,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.72,-117.39,0.0,top,R164,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.72,-118.81,0.0,top,R165,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.72,-120.11,0.0,top,R166,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.7,-121.37,0.0,top,R167,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.69,-122.6,0.0,top,R168,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.69,-125.05,0.0,top,R169,,,R_0402_1005Metric,R_0402_1005Metric,smt
130.17,-50.46,90.0,top,R17,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.63,-126.54,0.0,top,R170,,,R_0402_1005Metric,R_0402_1005Metric,smt
158.63,-127.57,0.0,top,R171,,,R_0402_1005Metric,R_0402_1005Metric,smt
179.19,-100.81,0.0,top,R172,,,R_0402_1005Metric,R_0402_1005Metric,smt
169.83,-112.41,90.0,top,R173,,,R_0402_1005Metric,R_0402_1005Metric,smt
172.57,-116.9,90.0,top,R174,,,R_0402_1005Metric,R_0402_1005Metric,smt
173.64,-116.89,90.0,top,R175,,,R_0402_1005Metric,R_0402_1005Metric,smt
177.77,-113.08,90.0,top,R176,,,R_0402_1005Metric,R_0402_1005Metric,smt
177.97,-115.44,90.0,top,R177,,,R_0402_1005Metric,R_0402_1005Metric,smt
178.21,-118.04,90.0,top,R178,,,R_0402_1005Metric,DNP,smt
168.93,-125.16,90.0,top,R179,,,R_0402_1005Metric,R_0402_1005Metric,smt
133.47,-50.94,90.0,top,R18,,,R_0402_1005Metric,R_0402_1005Metric,smt
168.25,-127.96,90.0,top,R180,,,R_0402_1005Metric,R_0402_1005Metric,smt
177.04,-127.93,90.0,top,R181,,,R_0402_1005Metric,R_0402_1005Metric,smt
171.89,-137.36,90.0,top,R182,,,R_0402_1005Metric,R_0402_1005Metric,smt
169.99,-145.27,0.0,top,R183,,,R_0402_1005Metric,R_0402_1005Metric,smt
180.08,-143.65,90.0,top,R184,,,R_0402_1005Metric,R_0402_1005Metric,smt
190.58,-93.66,90.0,top,R184,,,R_0402_1005Metric,R_0402_1005Metric,smt
192.6,-93.66,90.0,top,R185,,,R_0402_1005Metric,R_0402_1005Metric,smt
193.61,-93.66,90.0,top,R186,,,R_0402_1005Metric,R_0402_1005Metric,smt
194.61,-93.66,90.0,top,R187,,,R_0402_1005Metric,R_0402_1005Metric,smt
196.57,-93.67,90.0,top,R188,,,R_0402_1005Metric,R_0402_1005Metric,smt
197.76,-93.67,90.0,top,R189,,,R_0402_1005Metric,R_0402_1005Metric,smt
134.37,-50.94,90.0,top,R19,,,R_0402_1005Metric,R_0402_1005Metric,smt
195.43,-98.01,90.0,top,R190,,,R_0402_1005Metric,R_0402_1005Metric,smt
196.4,-98.01,90.0,top,R191,,,R_0402_1005Metric,R_0402_1005Metric,smt
197.41,-98.01,90.0,top,R192,,,R_0402_1005Metric,R_0402_1005Metric,smt
198.9,-98.01,90.0,top,R193,,,R_0402_1005Metric,R_0402_1005Metric,smt
198.87,-102.84,90.0,top,R194,,,R_0402_1005Metric,DNP,smt
210.44,-102.08,90.0,top,R195,,,R_0402_1005Metric,R_0402_1005Metric,smt
211.45,-102.08,90.0,top,R196,,,R_0402_1005Metric,R_0402_1005Metric,smt
212.42,-102.08,90.0,top,R197,,,R_0402_1005Metric,R_0402_1005Metric,smt
213.72,-104.64,90.0,top,R198,,,R_0402_1005Metric,R_0402_1005Metric,smt
217.02,-104.54,90.0,top,R199,,,R_0402_1005Metric,R_0402_1005Metric,smt
81.7,-49.56,90.0,top,R2,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.46,-49.4,90.0,top,R20,,,R_0402_1005Metric,R_0402_1005Metric,smt
213.2,-133.56,90.0,top,R200,,,R_0402_1005Metric,R_0402_1005Metric,smt
214.2,-133.56,90.0,top,R201,,,R_0402_1005Metric,R_0402_1005Metric,smt
215.24,-133.56,90.0,top,R202,,,R_0402_1005Metric,R_0402_1005Metric,smt
216.25,-133.56,90.0,top,R203,,,R_0402_1005Metric,R_0402_1005Metric,smt
217.29,-133.56,90.0,top,R204,,,R_0402_1005Metric,R_0402_1005Metric,smt
215.51,-136.6,90.0,top,R205,,,R_0402_1005Metric,R_0402_1005Metric,smt
216.51,-136.6,90.0,top,R206,,,R_0402_1005Metric,R_0402_1005Metric,smt
217.48,-136.6,90.0,top,R207,,,R_0402_1005Metric,R_0402_1005Metric,smt
102.67,-43.04,180.0,bottom,R208,,,R_0805_2012Metric,0 ohm,smt
76.21,-48.72,180.0,bottom,R209,,,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,8.2 ohm,smt
138.39,-49.4,90.0,top,R21,,,R_0402_1005Metric,R_0402_1005Metric,smt
79.18,-51.99,-90.0,bottom,R210,,,R_0402_1005Metric,R_0402_1005Metric,smt
84.74,-53.01,180.0,bottom,R211,,,R_0603_1608Metric,R_0603_1608Metric,smt
86.22,-50.36,90.0,bottom,R212,,,R_0402_1005Metric,R_0402_1005Metric,smt
95.34,-52.63,90.0,bottom,R213,,,R_0402_1005Metric,R_0402_1005Metric,smt
89.01,-55.72,-90.0,bottom,R214,,,R_0402_1005Metric,R_0402_1005Metric,smt
89.61,-57.88,-90.0,bottom,R214,,,R_0402_1005Metric,R_0402_1005Metric,smt
94.01,-58.05,-90.0,bottom,R215,,,R_0402_1005Metric,R_0402_1005Metric,smt
84.67,-60.27,180.0,bottom,R216,,,R_0402_1005Metric,R_0402_1005Metric,smt
93.73,-63.58,180.0,bottom,R216,,,R_0402_1005Metric,R_0402_1005Metric,smt
81.39,-60.89,180.0,bottom,R217,,,R_0402_1005Metric,R_0402_1005Metric,smt
89.57,-64.41,-90.0,bottom,R217,,,R_0402_1005Metric,R_0402_1005Metric,smt
87.47,-63.65,180.0,bottom,R218,,,R_0402_1005Metric,R_0402_1005Metric,smt
73.75,-63.54,180.0,bottom,R219,,,R_0402_1005Metric,R_0402_1005Metric,smt
139.73,-50.17,90.0,top,R22,,,R_0402_1005Metric,R_0402_1005Metric,smt
73.74,-64.57,180.0,bottom,R220,,,R_0402_1005Metric,R_0402_1005Metric,smt
76.66,-65.06,180.0,bottom,R221,,,R_0402_1005Metric,R_0402_1005Metric,smt
81.72,-67.87,180.0,bottom,R222,,,R_0402_1005Metric,R_0402_1005Metric,smt
87.47,-66.41,180.0,bottom,R223,,,R_0402_1005Metric,R_0402_1005Metric,smt
89.98,-66.74,-90.0,bottom,R224,,,R_0402_1005Metric,R_0402_1005Metric,smt
92.52,-66.35,180.0,bottom,R225,,,R_0805_2012Metric,R_0805_2012Metric,smt
92.52,-68.65,180.0,bottom,R226,,,R_0805_2012Metric,R_0805_2012Metric,smt
92.52,-70.68,180.0,bottom,R227,,,R_0805_2012Metric,R_0805_2012Metric,smt
91.05,-72.91,180.0,bottom,R228,,,R_0402_1005Metric,R_0402_1005Metric,smt
91.05,-74.08,180.0,bottom,R229,,,R_0402_1005Metric,R_0402_1005Metric,smt
139.74,-47.12,90.0,top,R23,,,R_0402_1005Metric,R_0402_1005Metric,smt
73.41,-73.35,-90.0,bottom,R230,,,R_0402_1005Metric,R_0402_1005Metric,smt
79.09,-74.64,90.0,bottom,R231,,,R_0402_1005Metric,R_0402_1005Metric,smt
75.5,-81.92,-90.0,bottom,R232,,,R_0402_1005Metric,R_0402_1005Metric,smt
80.93,-82.35,90.0,bottom,R233,,,R_0402_1005Metric,R_0402_1005Metric,smt
76.88,-87.2,180.0,bottom,R234,,,R_0402_1005Metric,R_0402_1005Metric,smt
84.48,-77.67,90.0,bottom,R235,,,R_0402_1005Metric,R_0402_1005Metric,smt
89.39,-77.54,90.0,bottom,R236,,,R_0402_1005Metric,R_0402_1005Metric,smt
89.52,-82.4,180.0,bottom,R237,,,R_0402_1005Metric,R_0402_1005Metric,smt
85.22,-84.31,180.0,bottom,R238,,,R_0402_1005Metric,R_0402_1005Metric,smt
93.58,-84.72,180.0,bottom,R239,,,C_0402_1005Metric,C_0402_1005Metric,smt
132.68,-53.8,90.0,top,R24,,,R_0402_1005Metric,R_0402_1005Metric,smt
81.03,-89.03,180.0,bottom,R240,,,R_0402_1005Metric,R_0402_1005Metric,smt
90.21,-90.32,90.0,bottom,R242,,,R_0402_1005Metric,R_0402_1005Metric,smt
91.21,-90.32,90.0,bottom,R243,,,R_0402_1005Metric,R_0402_1005Metric,smt
88.04,-91.78,180.0,bottom,R244,,,R_0402_1005Metric,R_0402_1005Metric,smt
83.45,-104.01,-90.0,bottom,R245,,,R_0402_1005Metric,R_0402_1005Metric,smt
87.77,-103.96,180.0,bottom,R246,,,R_0402_1005Metric,R_0402_1005Metric,smt
104.03,-74.77,180.0,bottom,R247,,,R_0402_1005Metric,R_0402_1005Metric,smt
104.51,-77.59,90.0,bottom,R248,,,R_0402_1005Metric,DNP,smt
107.9,-77.39,90.0,bottom,R249,,,R_0402_1005Metric,R_0402_1005Metric,smt
135.19,-53.05,90.0,top,R25,,,C_0402_1005Metric,C_0402_1005Metric,smt
93.11,-103.73,90.0,bottom,R250,,,R_0402_1005Metric,R_0402_1005Metric,smt
94.31,-103.73,90.0,bottom,R251,,,R_0402_1005Metric,R_0402_1005Metric,smt
95.61,-104.08,90.0,bottom,R252,,,R_0402_1005Metric,R_0402_1005Metric,smt
98.0,-91.6,90.0,bottom,R253,,,R_0402_1005Metric,DNP,smt
99.16,-92.21,90.0,bottom,R254,,,R_0402_1005Metric,R_0402_1005Metric,smt
105.93,-85.96,90.0,bottom,R255,,,R_0402_1005Metric,R_0402_1005Metric,smt
107.03,-85.96,90.0,bottom,R256,,,R_0402_1005Metric,R_0402_1005Metric,smt
183.1,-108.66,90.0,bottom,R257,,,R_0402_1005Metric,R_0402_1005Metric,smt
108.05,-85.96,90.0,bottom,R257,,,R_0402_1005Metric,R_0402_1005Metric,smt
102.23,-89.78,90.0,bottom,R258,,,R_0402_1005Metric,R_0402_1005Metric,smt
103.28,-89.78,90.0,bottom,R259,,,R_0402_1005Metric,R_0402_1005Metric,smt
136.07,-53.63,90.0,top,R26,,,R_0402_1005Metric,R_0402_1005Metric,smt
104.84,-89.51,90.0,bottom,R260,,,R_0402_1005Metric,R_0402_1005Metric,smt
105.93,-89.51,90.0,bottom,R261,,,R_0402_1005Metric,R_0402_1005Metric,smt
106.85,-89.51,90.0,bottom,R262,,,R_0402_1005Metric,R_0402_1005Metric,smt
107.84,-89.51,90.0,bottom,R263,,,R_0402_1005Metric,R_0402_1005Metric,smt
108.87,-89.51,90.0,bottom,R264,,,R_0402_1005Metric,R_0402_1005Metric,smt
101.91,-92.56,90.0,bottom,R265,,,R_0402_1005Metric,R_0402_1005Metric,smt
103.01,-92.56,90.0,bottom,R266,,,R_0402_1005Metric,R_0402_1005Metric,smt
168.99,-137.08,90.0,bottom,R267,,,R_0402_1005Metric,R_0402_1005Metric,smt
104.04,-92.56,90.0,bottom,R267,,,R_0402_1005Metric,R_0402_1005Metric,smt
169.96,-135.57,90.0,bottom,R268,,,R_0402_1005Metric,R_0402_1005Metric,smt
105.02,-92.56,90.0,bottom,R268,,,R_0402_1005Metric,R_0402_1005Metric,smt
106.09,-92.56,90.0,bottom,R269,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.27,-53.01,90.0,top,R27,,,R_0402_1005Metric,300 ohm,smt
107.09,-92.56,90.0,bottom,R270,,,R_0402_1005Metric,R_0402_1005Metric,smt
108.87,-92.56,90.0,bottom,R271,,,R_0402_1005Metric,R_0402_1005Metric,smt
103.69,-95.89,90.0,bottom,R272,,,R_0402_1005Metric,R_0402_1005Metric,smt
104.85,-95.89,90.0,bottom,R273,,,R_0402_1005Metric,R_0402_1005Metric,smt
105.9,-95.89,90.0,bottom,R274,,,R_0402_1005Metric,R_0402_1005Metric,smt
106.91,-95.89,90.0,bottom,R275,,,R_0402_1005Metric,R_0402_1005Metric,smt
107.91,-95.89,90.0,bottom,R276,,,R_0402_1005Metric,R_0402_1005Metric,smt
108.88,-95.89,90.0,bottom,R277,,,R_0402_1005Metric,R_0402_1005Metric,smt
102.24,-99.99,90.0,bottom,R278,,,R_0402_1005Metric,R_0402_1005Metric,smt
96.25,-116.15,180.0,bottom,R279,,,R_0402_1005Metric,R_0402_1005Metric,smt
141.26,-53.47,90.0,top,R28,,,R_0402_1005Metric,R_0402_1005Metric,smt
96.25,-117.23,180.0,bottom,R280,,,R_0402_1005Metric,DNP,smt
96.25,-118.19,180.0,bottom,R281,,,R_0402_1005Metric,DNP,smt
96.25,-119.28,180.0,bottom,R282,,,R_0402_1005Metric,R_0402_1005Metric,smt
210.45,-128.09,180.0,bottom,R283,,,R_0402_1005Metric,R_0402_1005Metric,smt
96.25,-120.25,180.0,bottom,R283,,,R_0402_1005Metric,DNP,smt
96.25,-121.27,180.0,bottom,R284,,,R_0402_1005Metric,R_0402_1005Metric,smt
96.25,-123.29,180.0,bottom,R285,,,R_0402_1005Metric,R_0402_1005Metric,smt
128.88,-43.3,90.0,bottom,R286,,,R_0402_1005Metric,R_0402_1005Metric,smt
129.93,-43.3,90.0,bottom,R287,,,R_0402_1005Metric,R_0402_1005Metric,smt
124.15,-48.65,90.0,bottom,R288,,,R_0402_1005Metric,R_0402_1005Metric,smt
126.54,-49.52,90.0,bottom,R289,,,R_0402_1005Metric,R_0402_1005Metric,smt
129.14,-48.91,90.0,bottom,R289,,,R_0402_1005Metric,R_0402_1005Metric,smt
135.13,-56.27,90.0,top,R29,,,R_0402_1005Metric,R_0402_1005Metric,smt
130.17,-48.91,90.0,bottom,R290,,,R_0402_1005Metric,R_0402_1005Metric,smt
139.8,-46.85,90.0,bottom,R291,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.92,-47.45,90.0,bottom,R292,,,R_0402_1005Metric,R_0402_1005Metric,smt
116.93,-56.19,0.0,bottom,R293,,,R_0402_1005Metric,R_0402_1005Metric,smt
129.71,-53.73,90.0,bottom,R294,,,R_1206_3216Metric,R_1206_3216Metric,smt
132.33,-62.84,-90.0,bottom,R295,,,R_0402_1005Metric,R_0402_1005Metric,smt
133.41,-62.84,90.0,bottom,R296,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.31,-64.91,-90.0,bottom,R297,,,R_0805_2012Metric,R_0805_2012Metric,smt
116.55,-72.78,90.0,bottom,R298,,,R_0402_1005Metric,R_0402_1005Metric,smt
118.78,-74.88,180.0,bottom,R299,,,R_0402_1005Metric,R_0402_1005Metric,smt
80.44,-53.05,0.0,top,R3,,,R_0402_1005Metric,R_0402_1005Metric,smt
97.36,-60.16,90.0,top,R30,,,R_0402_1005Metric,R_0402_1005Metric,smt
138.24,-56.04,0.0,top,R30,,,R_1206_3216Metric,R_1206_3216Metric,smt
118.78,-75.85,180.0,bottom,R300,,,R_0402_1005Metric,R_0402_1005Metric,smt
121.31,-75.34,90.0,bottom,R301,,,R_0402_1005Metric,R_0402_1005Metric,smt
131.86,-68.37,-90.0,bottom,R302,,,C_0402_1005Metric,C_0402_1005Metric,smt
132.23,-71.86,-90.0,bottom,R303,,,R_0805_2012Metric,R_0805_2012Metric,smt
134.04,-74.68,180.0,bottom,R304,,,R_0402_1005Metric,R_0402_1005Metric,smt
134.04,-76.34,180.0,bottom,R305,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.28,-71.57,180.0,bottom,R306,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.28,-72.55,180.0,bottom,R307,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.43,-76.39,180.0,bottom,R308,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.44,-79.69,180.0,bottom,R309,,,R_0402_1005Metric,R_0402_1005Metric,smt
100.63,-61.8,90.0,top,R31,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.44,-81.76,180.0,bottom,R310,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.44,-82.74,180.0,bottom,R311,,,R_0402_1005Metric,R_0402_1005Metric,smt
148.1,-85.78,0.0,bottom,R312,,,R_0402_1005Metric,R_0402_1005Metric,smt
145.18,-94.62,90.0,bottom,R313,,,R_0402_1005Metric,R_0402_1005Metric,smt
151.58,-94.9,90.0,bottom,R314,,,R_0402_1005Metric,R_0402_1005Metric,smt
155.49,-95.05,90.0,bottom,R315,,,R_0805_2012Metric,R_0805_2012Metric,smt
119.12,-104.51,90.0,bottom,R316,,,R_0402_1005Metric,R_0402_1005Metric,smt
120.06,-104.51,90.0,bottom,R317,,,R_0402_1005Metric,R_0402_1005Metric,smt
121.18,-104.51,90.0,bottom,R318,,,R_0402_1005Metric,R_0402_1005Metric,smt
122.18,-104.51,90.0,bottom,R319,,,R_0402_1005Metric,R_0402_1005Metric,smt
101.77,-61.8,90.0,top,R32,,,R_0402_1005Metric,R_0402_1005Metric,smt
155.26,-109.0,180.0,bottom,R320,,,R_0402_1005Metric,R_0402_1005Metric,smt
123.23,-104.51,-90.0,bottom,R320,,,R_0402_1005Metric,R_0402_1005Metric,smt
124.22,-104.51,90.0,bottom,R321,,,R_0402_1005Metric,R_0402_1005Metric,smt
128.17,-104.44,90.0,bottom,R322,,,R_0402_1005Metric,R_0402_1005Metric,smt
129.23,-104.44,90.0,bottom,R323,,,R_0402_1005Metric,R_0402_1005Metric,smt
130.27,-104.44,90.0,bottom,R324,,,R_0402_1005Metric,R_0402_1005Metric,smt
133.88,-104.53,90.0,bottom,R325,,,R_0402_1005Metric,R_0402_1005Metric,smt
138.67,-102.98,90.0,bottom,R326,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.22,-105.3,90.0,bottom,R327,,,R_0402_1005Metric,R_0402_1005Metric,smt
145.63,-109.09,180.0,bottom,R328,,,R_0402_1005Metric,R_0402_1005Metric,smt
148.59,-109.17,180.0,bottom,R329,,,R_0402_1005Metric,R_0402_1005Metric,smt
102.99,-61.8,90.0,top,R33,,,R_0402_1005Metric,R_0402_1005Metric,smt
157.68,-109.13,180.0,bottom,R331,,,R_0402_1005Metric,R_0402_1005Metric,smt
161.62,-109.21,180.0,bottom,R332,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.88,-114.16,90.0,bottom,R333,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.98,-117.18,90.0,bottom,R334,,,R_0402_1005Metric,R_0402_1005Metric,smt
138.2,-120.75,90.0,bottom,R335,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.93,-124.61,90.0,bottom,R336,,,R_0402_1005Metric,R_0402_1005Metric,smt
138.1,-130.72,90.0,bottom,R337,,,R_0402_1005Metric,R_0402_1005Metric,smt
135.27,-135.74,90.0,bottom,R337,,,R_0402_1005Metric,DNP,smt
136.3,-135.74,90.0,bottom,R338,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.3,-135.74,90.0,bottom,R339,,,R_0402_1005Metric,R_0402_1005Metric,smt
104.16,-61.8,90.0,top,R34,,,R_0402_1005Metric,R_0402_1005Metric,smt
138.32,-135.74,90.0,bottom,R340,,,R_0402_1005Metric,R_0402_1005Metric,smt
139.35,-135.74,90.0,bottom,R341,,,R_0402_1005Metric,R_0402_1005Metric,smt
135.77,-142.63,90.0,bottom,R342,,,R_0402_1005Metric,R_0402_1005Metric,smt
136.82,-142.63,90.0,bottom,R343,,,R_0402_1005Metric,R_0402_1005Metric,smt
137.83,-142.63,90.0,bottom,R344,,,R_0402_1005Metric,R_0402_1005Metric,smt
139.35,-141.34,90.0,bottom,R345,,,R_0402_1005Metric,R_0402_1005Metric,smt
139.35,-143.9,90.0,bottom,R346,,,R_0402_1005Metric,R_0402_1005Metric,smt
140.88,-139.81,90.0,bottom,R347,,,R_0402_1005Metric,R_0402_1005Metric,smt
141.91,-139.81,90.0,bottom,R348,,,R_0402_1005Metric,R_0402_1005Metric,smt
147.44,-135.51,90.0,bottom,R349,,,R_0402_1005Metric,R_0402_1005Metric,smt
105.54,-61.8,90.0,top,R35,,,R_0402_1005Metric,R_0402_1005Metric,smt
148.47,-135.51,90.0,bottom,R350,,,R_0402_1005Metric,R_0402_1005Metric,smt
149.56,-135.51,90.0,bottom,R351,,,R_0402_1005Metric,R_0402_1005Metric,smt
150.56,-135.51,90.0,bottom,R352,,,R_0402_1005Metric,R_0402_1005Metric,smt
155.52,-136.52,90.0,bottom,R353,,,R_0402_1005Metric,R_0402_1005Metric,smt
156.68,-136.52,90.0,bottom,R354,,,R_0402_1005Metric,DNP,smt
157.82,-136.52,90.0,bottom,R355,,,R_0402_1005Metric,R_0402_1005Metric,smt
168.07,-102.11,180.0,bottom,R356,,,R_0402_1005Metric,R_0402_1005Metric,smt
168.07,-103.1,180.0,bottom,R357,,,R_0402_1005Metric,R_0402_1005Metric,smt
190.62,-103.68,90.0,bottom,R358,,,R_0402_1005Metric,R_0402_1005Metric,smt
111.22,-61.21,0.0,top,R36,,,C_0402_1005Metric,C_0402_1005Metric,smt
191.89,-107.8925,90.0,bottom,R361,,,R_0805_2012Metric,R_0805_2012Metric,smt
193.67,-107.9,90.0,bottom,R362,,,R_0805_2012Metric,DNP,smt
167.34,-122.06,-90.0,bottom,R363,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-114.16,180.0,bottom,R365,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-115.27,180.0,bottom,R366,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-116.26,180.0,bottom,R367,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-117.24,180.0,bottom,R368,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-118.37,180.0,bottom,R369,,,R_0402_1005Metric,R_0402_1005Metric,smt
111.06,-62.82,0.0,top,R37,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-119.38,180.0,bottom,R370,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-120.39,180.0,bottom,R371,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-121.42,180.0,bottom,R372,,,R_0402_1005Metric,R_0402_1005Metric,smt
182.14,-122.49,180.0,bottom,R373,,,R_0402_1005Metric,R_0402_1005Metric,smt
197.25,-119.59,180.0,bottom,R374,,,R_0402_1005Metric,DNP,smt
193.95,-119.64,180.0,bottom,R375,,,R_0402_1005Metric,R_0402_1005Metric,smt
193.55,-111.99,180.0,bottom,R376,,,R_0402_1005Metric,R_0402_1005Metric,smt
